日期,小时,分拣中心,货量
2023/12/28,21,SC37,30 
2023/12/28,22,SC37,37 
2023/12/28,23,SC37,39 
2023/12/28,24,SC37,16 
2023/12/29,1,SC37,9 
2023/12/29,2,SC37,0 
2023/12/29,3,SC37,0 
2023/12/29,4,SC37,0 
2023/12/29,5,SC37,0 
2023/12/29,6,SC37,0 
2023/12/29,7,SC37,0 
2023/12/29,8,SC37,2 
2023/12/29,9,SC37,37 
2023/12/29,10,SC37,53 
2023/12/29,11,SC37,52 
2023/12/29,12,SC37,36 
2023/12/29,13,SC37,50 
2023/12/29,14,SC37,87 
2023/12/29,15,SC37,70 
2023/12/29,16,SC37,54 
2023/12/29,17,SC37,65 
2023/12/29,18,SC37,55 
2023/12/29,19,SC37,107 
2023/12/29,20,SC37,47 
2023/12/29,21,SC37,34 
2023/12/29,22,SC37,42 
2023/12/29,23,SC37,45 
2023/12/29,24,SC37,18 
2023/12/30,1,SC37,9 
2023/12/30,2,SC37,0 
2023/12/30,3,SC37,0 
2023/12/30,4,SC37,0 
2023/12/30,5,SC37,0 
2023/12/30,6,SC37,0 
2023/12/30,7,SC37,0 
2023/12/30,8,SC37,2 
2023/12/30,9,SC37,37 
2023/12/30,10,SC37,53 
2023/12/30,11,SC37,52 
2023/12/30,12,SC37,36 
2023/12/30,13,SC37,50 
2023/12/30,14,SC37,86 
2023/12/30,15,SC37,70 
2023/12/30,16,SC37,54 
2023/12/30,17,SC37,65 
2023/12/30,18,SC37,55 
2023/12/30,19,SC37,107 
2023/12/30,20,SC37,47 
2023/12/30,21,SC37,34 
2023/12/30,22,SC37,42 
2023/12/30,23,SC37,45 
2023/12/30,24,SC37,18 
2023/12/1,1,SC38,329 
2023/12/1,2,SC38,252 
2023/12/1,3,SC38,79 
2023/12/1,4,SC38,64 
2023/12/1,5,SC38,64 
2023/12/1,6,SC38,42 
2023/12/1,7,SC38,28 
2023/12/1,8,SC38,154 
2023/12/1,9,SC38,252 
2023/12/1,10,SC38,274 
2023/12/1,11,SC38,294 
2023/12/1,12,SC38,271 
2023/12/1,13,SC38,208 
2023/12/1,14,SC38,175 
2023/12/1,15,SC38,277 
2023/12/1,16,SC38,282 
2023/12/1,17,SC38,256 
2023/12/1,18,SC38,222 
2023/12/1,19,SC38,219 
2023/12/1,20,SC38,275 
2023/12/1,21,SC38,281 
2023/12/1,22,SC38,334 
2023/12/1,23,SC38,403 
2023/12/1,24,SC38,291 
2023/12/2,1,SC38,228 
2023/12/2,2,SC38,174 
2023/12/2,3,SC38,55 
2023/12/2,4,SC38,44 
2023/12/2,5,SC38,44 
2023/12/2,6,SC38,29 
2023/12/2,7,SC38,20 
2023/12/2,8,SC38,107 
2023/12/2,9,SC38,174 
2023/12/2,10,SC38,190 
2023/12/2,11,SC38,203 
2023/12/2,12,SC38,188 
2023/12/2,13,SC38,144 
2023/12/2,14,SC38,121 
2023/12/2,15,SC38,192 
2023/12/2,16,SC38,195 
2023/12/2,17,SC38,177 
2023/12/2,18,SC38,154 
2023/12/2,19,SC38,151 
2023/12/2,20,SC38,191 
2023/12/2,21,SC38,194 
2023/12/2,22,SC38,231 
2023/12/2,23,SC38,279 
2023/12/2,24,SC38,201 
2023/12/3,1,SC38,227 
2023/12/3,2,SC38,173 
2023/12/3,3,SC38,55 
2023/12/3,4,SC38,44 
2023/12/3,5,SC38,44 
2023/12/3,6,SC38,29 
2023/12/3,7,SC38,19 
2023/12/3,8,SC38,106 
2023/12/3,9,SC38,174 
2023/12/3,10,SC38,189 
2023/12/3,11,SC38,203 
2023/12/3,12,SC38,187 
2023/12/3,13,SC38,143 
2023/12/3,14,SC38,120 
2023/12/3,15,SC38,191 
2023/12/3,16,SC38,194 
2023/12/3,17,SC38,176 
2023/12/3,18,SC38,153 
2023/12/3,19,SC38,151 
2023/12/3,20,SC38,190 
2023/12/3,21,SC38,193 
2023/12/3,22,SC38,230 
2023/12/3,23,SC38,278 
2023/12/3,24,SC38,200 
2023/12/4,1,SC38,227 
2023/12/4,2,SC38,173 
2023/12/4,3,SC38,55 
2023/12/4,4,SC38,44 
2023/12/4,5,SC38,44 
2023/12/4,6,SC38,29 
2023/12/4,7,SC38,19 
2023/12/4,8,SC38,106 
2023/12/4,9,SC38,174 
2023/12/4,10,SC38,189 
2023/12/4,11,SC38,203 
2023/12/4,12,SC38,187 
2023/12/4,13,SC38,143 
2023/12/4,14,SC38,120 
2023/12/4,15,SC38,191 
2023/12/4,16,SC38,194 
2023/12/4,17,SC38,176 
2023/12/4,18,SC38,153 
2023/12/4,19,SC38,151 
2023/12/4,20,SC38,190 
2023/12/4,21,SC38,193 
2023/12/4,22,SC38,230 
2023/12/4,23,SC38,278 
2023/12/4,24,SC38,200 
2023/12/5,1,SC38,227 
2023/12/5,2,SC38,173 
2023/12/5,3,SC38,55 
2023/12/5,4,SC38,44 
2023/12/5,5,SC38,44 
2023/12/5,6,SC38,29 
2023/12/5,7,SC38,19 
2023/12/5,8,SC38,106 
2023/12/5,9,SC38,174 
2023/12/5,10,SC38,189 
2023/12/5,11,SC38,203 
2023/12/5,12,SC38,187 
2023/12/5,13,SC38,143 
2023/12/5,14,SC38,120 
2023/12/5,15,SC38,191 
2023/12/5,16,SC38,194 
2023/12/5,17,SC38,176 
2023/12/5,18,SC38,153 
2023/12/5,19,SC38,151 
2023/12/5,20,SC38,190 
2023/12/5,21,SC38,193 
2023/12/5,22,SC38,230 
2023/12/5,23,SC38,278 
2023/12/5,24,SC38,200 
2023/12/6,1,SC38,227 
2023/12/6,2,SC38,174 
2023/12/6,3,SC38,55 
2023/12/6,4,SC38,44 
2023/12/6,5,SC38,44 
2023/12/6,6,SC38,29 
2023/12/6,7,SC38,20 
2023/12/6,8,SC38,107 
2023/12/6,9,SC38,174 
2023/12/6,10,SC38,189 
2023/12/6,11,SC38,203 
2023/12/6,12,SC38,187 
2023/12/6,13,SC38,143 
2023/12/6,14,SC38,121 
2023/12/6,15,SC38,192 
2023/12/6,16,SC38,195 
2023/12/6,17,SC38,177 
2023/12/6,18,SC38,153 
2023/12/6,19,SC38,151 
2023/12/6,20,SC38,190 
2023/12/6,21,SC38,194 
2023/12/6,22,SC38,230 
2023/12/6,23,SC38,278 
2023/12/6,24,SC38,201 
2023/12/7,1,SC38,225 
2023/12/7,2,SC38,172 
2023/12/7,3,SC38,54 
2023/12/7,4,SC38,44 
2023/12/7,5,SC38,44 
2023/12/7,6,SC38,29 
2023/12/7,7,SC38,19 
2023/12/7,8,SC38,106 
2023/12/7,9,SC38,172 
2023/12/7,10,SC38,188 
2023/12/7,11,SC38,201 
2023/12/7,12,SC38,185 
2023/12/7,13,SC38,142 
2023/12/7,14,SC38,119 
2023/12/7,15,SC38,190 
2023/12/7,16,SC38,193 
2023/12/7,17,SC38,175 
2023/12/7,18,SC38,152 
2023/12/7,19,SC38,150 
2023/12/7,20,SC38,188 
2023/12/7,21,SC38,192 
2023/12/7,22,SC38,228 
2023/12/7,23,SC38,276 
2023/12/7,24,SC38,199 
2023/12/8,1,SC38,227 
2023/12/8,2,SC38,173 
2023/12/8,3,SC38,55 
2023/12/8,4,SC38,44 
2023/12/8,5,SC38,44 
2023/12/8,6,SC38,29 
2023/12/8,7,SC38,19 
2023/12/8,8,SC38,106 
2023/12/8,9,SC38,173 
2023/12/8,10,SC38,189 
2023/12/8,11,SC38,202 
2023/12/8,12,SC38,187 
2023/12/8,13,SC38,143 
2023/12/8,14,SC38,120 
2023/12/8,15,SC38,191 
2023/12/8,16,SC38,194 
2023/12/8,17,SC38,176 
2023/12/8,18,SC38,153 
2023/12/8,19,SC38,151 
2023/12/8,20,SC38,190 
2023/12/8,21,SC38,193 
2023/12/8,22,SC38,230 
2023/12/8,23,SC38,278 
2023/12/8,24,SC38,200 
2023/12/9,1,SC38,230 
2023/12/9,2,SC38,176 
2023/12/9,3,SC38,56 
2023/12/9,4,SC38,45 
2023/12/9,5,SC38,45 
2023/12/9,6,SC38,30 
2023/12/9,7,SC38,20 
2023/12/9,8,SC38,108 
2023/12/9,9,SC38,176 
2023/12/9,10,SC38,192 
2023/12/9,11,SC38,206 
2023/12/9,12,SC38,190 
2023/12/9,13,SC38,145 
2023/12/9,14,SC38,122 
2023/12/9,15,SC38,194 
2023/12/9,16,SC38,197 
2023/12/9,17,SC38,179 
2023/12/9,18,SC38,156 
2023/12/9,19,SC38,153 
2023/12/9,20,SC38,193 
2023/12/9,21,SC38,196 
2023/12/9,22,SC38,234 
2023/12/9,23,SC38,282 
2023/12/9,24,SC38,204 
2023/12/10,1,SC38,233 
2023/12/10,2,SC38,178 
2023/12/10,3,SC38,56 
2023/12/10,4,SC38,45 
2023/12/10,5,SC38,45 
2023/12/10,6,SC38,30 
2023/12/10,7,SC38,20 
2023/12/10,8,SC38,109 
2023/12/10,9,SC38,179 
2023/12/10,10,SC38,195 
2023/12/10,11,SC38,209 
2023/12/10,12,SC38,192 
2023/12/10,13,SC38,147 
2023/12/10,14,SC38,124 
2023/12/10,15,SC38,197 
2023/12/10,16,SC38,200 
2023/12/10,17,SC38,181 
2023/12/10,18,SC38,158 
2023/12/10,19,SC38,155 
2023/12/10,20,SC38,195 
2023/12/10,21,SC38,199 
2023/12/10,22,SC38,237 
2023/12/10,23,SC38,286 
2023/12/10,24,SC38,206 
2023/12/11,1,SC38,329 
2023/12/11,2,SC38,252 
2023/12/11,3,SC38,79 
2023/12/11,4,SC38,64 
2023/12/11,5,SC38,64 
2023/12/11,6,SC38,42 
2023/12/11,7,SC38,28 
2023/12/11,8,SC38,154 
2023/12/11,9,SC38,252 
2023/12/11,10,SC38,274 
2023/12/11,11,SC38,294 
2023/12/11,12,SC38,271 
2023/12/11,13,SC38,208 
2023/12/11,14,SC38,175 
2023/12/11,15,SC38,277 
2023/12/11,16,SC38,282 
2023/12/11,17,SC38,256 
2023/12/11,18,SC38,222 
2023/12/11,19,SC38,219 
2023/12/11,20,SC38,275 
2023/12/11,21,SC38,281 
2023/12/11,22,SC38,334 
2023/12/11,23,SC38,403 
2023/12/11,24,SC38,291 
2023/12/12,1,SC38,228 
2023/12/12,2,SC38,174 
2023/12/12,3,SC38,55 
2023/12/12,4,SC38,44 
2023/12/12,5,SC38,44 
2023/12/12,6,SC38,29 
2023/12/12,7,SC38,20 
2023/12/12,8,SC38,107 
2023/12/12,9,SC38,174 
2023/12/12,10,SC38,190 
2023/12/12,11,SC38,203 
2023/12/12,12,SC38,188 
2023/12/12,13,SC38,144 
2023/12/12,14,SC38,121 
2023/12/12,15,SC38,192 
2023/12/12,16,SC38,195 
2023/12/12,17,SC38,177 
2023/12/12,18,SC38,154 
2023/12/12,19,SC38,151 
2023/12/12,20,SC38,191 
2023/12/12,21,SC38,194 
2023/12/12,22,SC38,231 
2023/12/12,23,SC38,279 
2023/12/12,24,SC38,201 
2023/12/13,1,SC38,227 
2023/12/13,2,SC38,173 
2023/12/13,3,SC38,55 
2023/12/13,4,SC38,44 
2023/12/13,5,SC38,44 
2023/12/13,6,SC38,29 
2023/12/13,7,SC38,19 
2023/12/13,8,SC38,106 
2023/12/13,9,SC38,174 
2023/12/13,10,SC38,189 
2023/12/13,11,SC38,203 
2023/12/13,12,SC38,187 
2023/12/13,13,SC38,143 
2023/12/13,14,SC38,120 
2023/12/13,15,SC38,191 
2023/12/13,16,SC38,194 
2023/12/13,17,SC38,176 
2023/12/13,18,SC38,153 
2023/12/13,19,SC38,151 
2023/12/13,20,SC38,190 
2023/12/13,21,SC38,193 
2023/12/13,22,SC38,230 
2023/12/13,23,SC38,278 
2023/12/13,24,SC38,200 
2023/12/14,1,SC38,227 
2023/12/14,2,SC38,173 
2023/12/14,3,SC38,55 
2023/12/14,4,SC38,44 
2023/12/14,5,SC38,44 
2023/12/14,6,SC38,29 
2023/12/14,7,SC38,19 
2023/12/14,8,SC38,106 
2023/12/14,9,SC38,174 
2023/12/14,10,SC38,189 
2023/12/14,11,SC38,203 
2023/12/14,12,SC38,187 
2023/12/14,13,SC38,143 
2023/12/14,14,SC38,120 
2023/12/14,15,SC38,191 
2023/12/14,16,SC38,194 
2023/12/14,17,SC38,176 
2023/12/14,18,SC38,153 
2023/12/14,19,SC38,151 
2023/12/14,20,SC38,190 
2023/12/14,21,SC38,193 
2023/12/14,22,SC38,230 
2023/12/14,23,SC38,278 
2023/12/14,24,SC38,200 
2023/12/15,1,SC38,227 
2023/12/15,2,SC38,173 
2023/12/15,3,SC38,55 
2023/12/15,4,SC38,44 
2023/12/15,5,SC38,44 
2023/12/15,6,SC38,29 
2023/12/15,7,SC38,19 
2023/12/15,8,SC38,106 
2023/12/15,9,SC38,174 
2023/12/15,10,SC38,189 
2023/12/15,11,SC38,203 
2023/12/15,12,SC38,187 
2023/12/15,13,SC38,143 
2023/12/15,14,SC38,120 
2023/12/15,15,SC38,191 
2023/12/15,16,SC38,194 
2023/12/15,17,SC38,176 
2023/12/15,18,SC38,153 
2023/12/15,19,SC38,151 
2023/12/15,20,SC38,190 
2023/12/15,21,SC38,193 
2023/12/15,22,SC38,230 
2023/12/15,23,SC38,278 
2023/12/15,24,SC38,200 
2023/12/16,1,SC38,227 
2023/12/16,2,SC38,174 
2023/12/16,3,SC38,55 
2023/12/16,4,SC38,44 
2023/12/16,5,SC38,44 
2023/12/16,6,SC38,29 
2023/12/16,7,SC38,20 
2023/12/16,8,SC38,107 
2023/12/16,9,SC38,174 
2023/12/16,10,SC38,189 
2023/12/16,11,SC38,203 
2023/12/16,12,SC38,187 
2023/12/16,13,SC38,143 
2023/12/16,14,SC38,121 
2023/12/16,15,SC38,192 
2023/12/16,16,SC38,195 
2023/12/16,17,SC38,177 
2023/12/16,18,SC38,153 
2023/12/16,19,SC38,151 
2023/12/16,20,SC38,190 
2023/12/16,21,SC38,194 
2023/12/16,22,SC38,230 
2023/12/16,23,SC38,278 
2023/12/16,24,SC38,201 
2023/12/17,1,SC38,225 
2023/12/17,2,SC38,172 
2023/12/17,3,SC38,54 
2023/12/17,4,SC38,44 
2023/12/17,5,SC38,44 
2023/12/17,6,SC38,29 
2023/12/17,7,SC38,19 
2023/12/17,8,SC38,106 
2023/12/17,9,SC38,172 
2023/12/17,10,SC38,188 
2023/12/17,11,SC38,201 
2023/12/17,12,SC38,185 
2023/12/17,13,SC38,142 
2023/12/17,14,SC38,119 
2023/12/17,15,SC38,190 
2023/12/17,16,SC38,193 
2023/12/17,17,SC38,175 
2023/12/17,18,SC38,152 
2023/12/17,19,SC38,150 
2023/12/17,20,SC38,188 
2023/12/17,21,SC38,192 
2023/12/17,22,SC38,228 
2023/12/17,23,SC38,276 
2023/12/17,24,SC38,199 
2023/12/18,1,SC38,227 
2023/12/18,2,SC38,173 
2023/12/18,3,SC38,55 
2023/12/18,4,SC38,44 
2023/12/18,5,SC38,44 
2023/12/18,6,SC38,29 
2023/12/18,7,SC38,19 
2023/12/18,8,SC38,106 
2023/12/18,9,SC38,173 
2023/12/18,10,SC38,189 
2023/12/18,11,SC38,202 
2023/12/18,12,SC38,187 
2023/12/18,13,SC38,143 
2023/12/18,14,SC38,120 
2023/12/18,15,SC38,191 
2023/12/18,16,SC38,194 
2023/12/18,17,SC38,176 
2023/12/18,18,SC38,153 
2023/12/18,19,SC38,151 
2023/12/18,20,SC38,190 
2023/12/18,21,SC38,193 
2023/12/18,22,SC38,230 
2023/12/18,23,SC38,278 
2023/12/18,24,SC38,200 
2023/12/19,1,SC38,230 
2023/12/19,2,SC38,176 
2023/12/19,3,SC38,56 
2023/12/19,4,SC38,45 
2023/12/19,5,SC38,45 
2023/12/19,6,SC38,30 
2023/12/19,7,SC38,20 
2023/12/19,8,SC38,108 
2023/12/19,9,SC38,176 
2023/12/19,10,SC38,192 
2023/12/19,11,SC38,206 
2023/12/19,12,SC38,190 
2023/12/19,13,SC38,145 
2023/12/19,14,SC38,122 
2023/12/19,15,SC38,194 
2023/12/19,16,SC38,197 
2023/12/19,17,SC38,179 
2023/12/19,18,SC38,156 
2023/12/19,19,SC38,153 
2023/12/19,20,SC38,193 
2023/12/19,21,SC38,196 
2023/12/19,22,SC38,234 
2023/12/19,23,SC38,282 
2023/12/19,24,SC38,204 
2023/12/20,1,SC38,233 
2023/12/20,2,SC38,178 
2023/12/20,3,SC38,56 
2023/12/20,4,SC38,45 
2023/12/20,5,SC38,45 
2023/12/20,6,SC38,30 
2023/12/20,7,SC38,20 
2023/12/20,8,SC38,109 
2023/12/20,9,SC38,179 
2023/12/20,10,SC38,195 
2023/12/20,11,SC38,209 
2023/12/20,12,SC38,192 
2023/12/20,13,SC38,147 
2023/12/20,14,SC38,124 
2023/12/20,15,SC38,197 
2023/12/20,16,SC38,200 
2023/12/20,17,SC38,181 
2023/12/20,18,SC38,158 
2023/12/20,19,SC38,155 
2023/12/20,20,SC38,195 
2023/12/20,21,SC38,199 
2023/12/20,22,SC38,237 
2023/12/20,23,SC38,286 
2023/12/20,24,SC38,206 
2023/12/21,1,SC38,284 
2023/12/21,2,SC38,217 
2023/12/21,3,SC38,68 
2023/12/21,4,SC38,55 
2023/12/21,5,SC38,55 
2023/12/21,6,SC38,36 
2023/12/21,7,SC38,24 
2023/12/21,8,SC38,133 
2023/12/21,9,SC38,217 
2023/12/21,10,SC38,236 
2023/12/21,11,SC38,253 
2023/12/21,12,SC38,234 
2023/12/21,13,SC38,179 
2023/12/21,14,SC38,150 
2023/12/21,15,SC38,239 
2023/12/21,16,SC38,243 
2023/12/21,17,SC38,220 
2023/12/21,18,SC38,191 
2023/12/21,19,SC38,188 
2023/12/21,20,SC38,237 
2023/12/21,21,SC38,242 
2023/12/21,22,SC38,287 
2023/12/21,23,SC38,347 
2023/12/21,24,SC38,250 
2023/12/22,1,SC38,329 
2023/12/22,2,SC38,252 
2023/12/22,3,SC38,79 
2023/12/22,4,SC38,64 
2023/12/22,5,SC38,64 
2023/12/22,6,SC38,42 
2023/12/22,7,SC38,28 
2023/12/22,8,SC38,154 
2023/12/22,9,SC38,252 
2023/12/22,10,SC38,274 
2023/12/22,11,SC38,294 
2023/12/22,12,SC38,271 
2023/12/22,13,SC38,208 
2023/12/22,14,SC38,175 
2023/12/22,15,SC38,277 
2023/12/22,16,SC38,282 
2023/12/22,17,SC38,256 
2023/12/22,18,SC38,222 
2023/12/22,19,SC38,219 
2023/12/22,20,SC38,275 
2023/12/22,21,SC38,281 
2023/12/22,22,SC38,334 
2023/12/22,23,SC38,403 
2023/12/22,24,SC38,291 
2023/12/23,1,SC38,227 
2023/12/23,2,SC38,173 
2023/12/23,3,SC38,55 
2023/12/23,4,SC38,44 
2023/12/23,5,SC38,44 
2023/12/23,6,SC38,29 
2023/12/23,7,SC38,19 
2023/12/23,8,SC38,106 
2023/12/23,9,SC38,174 
2023/12/23,10,SC38,189 
2023/12/23,11,SC38,203 
2023/12/23,12,SC38,187 
2023/12/23,13,SC38,143 
2023/12/23,14,SC38,120 
2023/12/23,15,SC38,191 
2023/12/23,16,SC38,194 
2023/12/23,17,SC38,176 
2023/12/23,18,SC38,153 
2023/12/23,19,SC38,151 
2023/12/23,20,SC38,190 
2023/12/23,21,SC38,193 
2023/12/23,22,SC38,230 
2023/12/23,23,SC38,278 
2023/12/23,24,SC38,200 
2023/12/24,1,SC38,227 
2023/12/24,2,SC38,173 
2023/12/24,3,SC38,55 
2023/12/24,4,SC38,44 
2023/12/24,5,SC38,44 
2023/12/24,6,SC38,29 
2023/12/24,7,SC38,19 
2023/12/24,8,SC38,106 
2023/12/24,9,SC38,174 
2023/12/24,10,SC38,189 
2023/12/24,11,SC38,203 
2023/12/24,12,SC38,187 
2023/12/24,13,SC38,143 
2023/12/24,14,SC38,120 
2023/12/24,15,SC38,191 
2023/12/24,16,SC38,194 
2023/12/24,17,SC38,176 
2023/12/24,18,SC38,153 
2023/12/24,19,SC38,151 
2023/12/24,20,SC38,190 
2023/12/24,21,SC38,193 
2023/12/24,22,SC38,230 
2023/12/24,23,SC38,278 
2023/12/24,24,SC38,200 
2023/12/25,1,SC38,227 
2023/12/25,2,SC38,173 
2023/12/25,3,SC38,55 
2023/12/25,4,SC38,44 
2023/12/25,5,SC38,44 
2023/12/25,6,SC38,29 
2023/12/25,7,SC38,19 
2023/12/25,8,SC38,106 
2023/12/25,9,SC38,174 
2023/12/25,10,SC38,189 
2023/12/25,11,SC38,203 
2023/12/25,12,SC38,187 
2023/12/25,13,SC38,143 
2023/12/25,14,SC38,120 
2023/12/25,15,SC38,191 
2023/12/25,16,SC38,194 
2023/12/25,17,SC38,176 
2023/12/25,18,SC38,153 
2023/12/25,19,SC38,151 
2023/12/25,20,SC38,190 
2023/12/25,21,SC38,193 
2023/12/25,22,SC38,230 
2023/12/25,23,SC38,278 
2023/12/25,24,SC38,200 
2023/12/26,1,SC38,227 
2023/12/26,2,SC38,174 
2023/12/26,3,SC38,55 
2023/12/26,4,SC38,44 
2023/12/26,5,SC38,44 
2023/12/26,6,SC38,29 
2023/12/26,7,SC38,20 
2023/12/26,8,SC38,107 
2023/12/26,9,SC38,174 
2023/12/26,10,SC38,189 
2023/12/26,11,SC38,203 
2023/12/26,12,SC38,187 
2023/12/26,13,SC38,143 
2023/12/26,14,SC38,121 
2023/12/26,15,SC38,192 
2023/12/26,16,SC38,195 
2023/12/26,17,SC38,177 
2023/12/26,18,SC38,153 
2023/12/26,19,SC38,151 
2023/12/26,20,SC38,190 
2023/12/26,21,SC38,194 
2023/12/26,22,SC38,230 
2023/12/26,23,SC38,278 
2023/12/26,24,SC38,201 
2023/12/27,1,SC38,225 
2023/12/27,2,SC38,172 
2023/12/27,3,SC38,54 
2023/12/27,4,SC38,44 
2023/12/27,5,SC38,44 
2023/12/27,6,SC38,29 
2023/12/27,7,SC38,19 
2023/12/27,8,SC38,106 
2023/12/27,9,SC38,172 
2023/12/27,10,SC38,188 
2023/12/27,11,SC38,201 
2023/12/27,12,SC38,185 
2023/12/27,13,SC38,142 
2023/12/27,14,SC38,119 
2023/12/27,15,SC38,190 
2023/12/27,16,SC38,193 
2023/12/27,17,SC38,175 
2023/12/27,18,SC38,152 
2023/12/27,19,SC38,150 
2023/12/27,20,SC38,188 
2023/12/27,21,SC38,192 
2023/12/27,22,SC38,228 
2023/12/27,23,SC38,276 
2023/12/27,24,SC38,199 
2023/12/28,1,SC38,227 
2023/12/28,2,SC38,173 
2023/12/28,3,SC38,55 
2023/12/28,4,SC38,44 
2023/12/28,5,SC38,44 
2023/12/28,6,SC38,29 
2023/12/28,7,SC38,19 
2023/12/28,8,SC38,106 
2023/12/28,9,SC38,173 
2023/12/28,10,SC38,189 
2023/12/28,11,SC38,202 
2023/12/28,12,SC38,187 
2023/12/28,13,SC38,143 
2023/12/28,14,SC38,120 
2023/12/28,15,SC38,191 
2023/12/28,16,SC38,194 
2023/12/28,17,SC38,176 
2023/12/28,18,SC38,153 
2023/12/28,19,SC38,151 
2023/12/28,20,SC38,190 
2023/12/28,21,SC38,193 
2023/12/28,22,SC38,230 
2023/12/28,23,SC38,278 
2023/12/28,24,SC38,200 
2023/12/29,1,SC38,230 
2023/12/29,2,SC38,176 
2023/12/29,3,SC38,56 
2023/12/29,4,SC38,45 
2023/12/29,5,SC38,45 
2023/12/29,6,SC38,30 
2023/12/29,7,SC38,20 
2023/12/29,8,SC38,108 
2023/12/29,9,SC38,176 
2023/12/29,10,SC38,192 
2023/12/29,11,SC38,206 
2023/12/29,12,SC38,190 
2023/12/29,13,SC38,145 
2023/12/29,14,SC38,122 
2023/12/29,15,SC38,194 
2023/12/29,16,SC38,197 
2023/12/29,17,SC38,179 
2023/12/29,18,SC38,156 
2023/12/29,19,SC38,153 
2023/12/29,20,SC38,193 
2023/12/29,21,SC38,196 
2023/12/29,22,SC38,234 
2023/12/29,23,SC38,282 
2023/12/29,24,SC38,204 
2023/12/30,1,SC38,233 
2023/12/30,2,SC38,178 
2023/12/30,3,SC38,56 
2023/12/30,4,SC38,45 
2023/12/30,5,SC38,45 
2023/12/30,6,SC38,30 
2023/12/30,7,SC38,20 
2023/12/30,8,SC38,109 
2023/12/30,9,SC38,179 
2023/12/30,10,SC38,195 
2023/12/30,11,SC38,209 
2023/12/30,12,SC38,192 
2023/12/30,13,SC38,147 
2023/12/30,14,SC38,124 
2023/12/30,15,SC38,197 
2023/12/30,16,SC38,200 
2023/12/30,17,SC38,181 
2023/12/30,18,SC38,158 
2023/12/30,19,SC38,155 
2023/12/30,20,SC38,195 
2023/12/30,21,SC38,199 
2023/12/30,22,SC38,237 
2023/12/30,23,SC38,286 
2023/12/30,24,SC38,206 
2023/12/1,1,SC39,138 
2023/12/1,2,SC39,183 
2023/12/1,3,SC39,93 
2023/12/1,4,SC39,47 
2023/12/1,5,SC39,37 
2023/12/1,6,SC39,18 
2023/12/1,7,SC39,19 
2023/12/1,8,SC39,36 
2023/12/1,9,SC39,124 
2023/12/1,10,SC39,140 
2023/12/1,11,SC39,132 
2023/12/1,12,SC39,114 
2023/12/1,13,SC39,23 
2023/12/1,14,SC39,104 
2023/12/1,15,SC39,190 
2023/12/1,16,SC39,200 
2023/12/1,17,SC39,159 
2023/12/1,18,SC39,24 
2023/12/1,19,SC39,206 
2023/12/1,20,SC39,220 
2023/12/1,21,SC39,203 
2023/12/1,22,SC39,215 
2023/12/1,23,SC39,209 
2023/12/1,24,SC39,199 
2023/12/2,1,SC39,98 
2023/12/2,2,SC39,131 
2023/12/2,3,SC39,66 
2023/12/2,4,SC39,34 
2023/12/2,5,SC39,26 
2023/12/2,6,SC39,13 
2023/12/2,7,SC39,14 
2023/12/2,8,SC39,26 
2023/12/2,9,SC39,88 
2023/12/2,10,SC39,100 
2023/12/2,11,SC39,94 
2023/12/2,12,SC39,81 
2023/12/2,13,SC39,16 
2023/12/2,14,SC39,74 
2023/12/2,15,SC39,135 
2023/12/2,16,SC39,143 
2023/12/2,17,SC39,113 
2023/12/2,18,SC39,17 
2023/12/2,19,SC39,147 
2023/12/2,20,SC39,157 
2023/12/2,21,SC39,145 
2023/12/2,22,SC39,153 
2023/12/2,23,SC39,149 
2023/12/2,24,SC39,142 
2023/12/3,1,SC39,100 
2023/12/3,2,SC39,133 
2023/12/3,3,SC39,68 
2023/12/3,4,SC39,34 
2023/12/3,5,SC39,27 
2023/12/3,6,SC39,13 
2023/12/3,7,SC39,14 
2023/12/3,8,SC39,26 
2023/12/3,9,SC39,90 
2023/12/3,10,SC39,102 
2023/12/3,11,SC39,96 
2023/12/3,12,SC39,83 
2023/12/3,13,SC39,17 
2023/12/3,14,SC39,76 
2023/12/3,15,SC39,138 
2023/12/3,16,SC39,146 
2023/12/3,17,SC39,115 
2023/12/3,18,SC39,17 
2023/12/3,19,SC39,150 
2023/12/3,20,SC39,160 
2023/12/3,21,SC39,148 
2023/12/3,22,SC39,156 
2023/12/3,23,SC39,152 
2023/12/3,24,SC39,145 
2023/12/4,1,SC39,99 
2023/12/4,2,SC39,132 
2023/12/4,3,SC39,67 
2023/12/4,4,SC39,34 
2023/12/4,5,SC39,26 
2023/12/4,6,SC39,13 
2023/12/4,7,SC39,14 
2023/12/4,8,SC39,26 
2023/12/4,9,SC39,90 
2023/12/4,10,SC39,101 
2023/12/4,11,SC39,95 
2023/12/4,12,SC39,82 
2023/12/4,13,SC39,17 
2023/12/4,14,SC39,75 
2023/12/4,15,SC39,137 
2023/12/4,16,SC39,145 
2023/12/4,17,SC39,115 
2023/12/4,18,SC39,17 
2023/12/4,19,SC39,149 
2023/12/4,20,SC39,159 
2023/12/4,21,SC39,147 
2023/12/4,22,SC39,155 
2023/12/4,23,SC39,151 
2023/12/4,24,SC39,144 
2023/12/5,1,SC39,100 
2023/12/5,2,SC39,132 
2023/12/5,3,SC39,67 
2023/12/5,4,SC39,34 
2023/12/5,5,SC39,26 
2023/12/5,6,SC39,13 
